"","date","bioguide_id","count_protest","count_protest_size","count_non_normative","count_violent","count_palestine_protests","size_palestine_protests","non_normative_palestine_protests","violent_palestine_protests","count_israel_protests","size_israel_protests","non_normative_israel_protests","violent_israel_protests","count_neutral_protests","size_neutral_protests","non_normative_neutral_protests","violent_neutral_protests"
"6945","2024-04-07","B001295",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6946","2024-04-07","B001298",1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"6947","2024-04-07","C001059",2,105,0,0,2,105,0,0,0,0,0,0,0,0,0,0
"6948","2024-04-07","C001068",1,14,0,0,0,0,0,0,1,14,0,0,0,0,0,0
"6949","2024-04-07","C001072",1,32,0,0,0,0,0,0,1,32,0,0,0,0,0,0
"6950","2024-04-07","C001101",3,155,0,0,2,90,0,0,1,65,0,0,0,0,0,0
"6951","2024-04-07","C001112",1,10,0,0,0,0,0,0,1,10,0,0,0,0,0,0
"6952","2024-04-07","C001127",1,38,0,0,0,0,0,0,1,38,0,0,0,0,0,0
"6953","2024-04-07","D000096",2,77,0,0,0,0,0,0,2,77,0,0,0,0,0,0
"6954","2024-04-07","D000197",1,140,0,0,0,0,0,0,1,140,0,0,0,0,0,0
"6955","2024-04-07","D000623",1,65,0,0,0,0,0,0,1,65,0,0,0,0,0,0
"6956","2024-04-07","D000624",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6957","2024-04-07","D000631",1,8,0,0,0,0,0,0,1,8,0,0,0,0,0,0
"6958","2024-04-07","D000632",2,32,0,0,0,0,0,0,2,32,0,0,0,0,0,0
"6959","2024-04-07","E000215",2,59,0,0,1,45,0,0,1,14,0,0,0,0,0,0
"6960","2024-04-07","E000296",2,212,0,0,0,0,0,0,2,212,0,0,0,0,0,0
"6961","2024-04-07","G000565",1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"6962","2024-04-07","G000583",3,274,0,0,0,0,0,0,3,274,0,0,0,0,0,0
"6963","2024-04-07","G000585",3,79,0,0,1,45,0,0,2,34,0,0,0,0,0,0
"6964","2024-04-07","G000590",2,105,0,0,1,45,0,0,1,60,0,0,0,0,0,0
"6965","2024-04-07","G000592",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"6966","2024-04-07","G000595",1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0
"6967","2024-04-07","G000598",1,15,0,0,1,15,0,0,0,0,0,0,0,0,0,0
"6968","2024-04-07","G000599",12,4937,0,0,5,235,0,0,7,4702,0,0,0,0,0,0
"6969","2024-04-07","H001047",1,19,0,0,0,0,0,0,1,19,0,0,0,0,0,0
"6970","2024-04-07","J000298",3,102,0,0,1,45,0,0,2,57,0,0,0,0,0,0
"6971","2024-04-07","J000302",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6972","2024-04-07","K000375",3,135,0,0,3,135,0,0,0,0,0,0,0,0,0,0
"6973","2024-04-07","K000389",1,14,0,0,0,0,0,0,1,14,0,0,0,0,0,0
"6974","2024-04-07","K000398",1,28,0,0,0,0,0,0,1,28,0,0,0,0,0,0
"6975","2024-04-07","L000551",1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0
"6976","2024-04-07","L000560",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6977","2024-04-07","L000562",2,40,0,0,1,12,0,0,1,28,0,0,0,0,0,0
"6978","2024-04-07","L000582",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6979","2024-04-07","L000596",1,32,0,0,0,0,0,0,1,32,0,0,0,0,0,0
"6980","2024-04-07","L000598",2,53,0,0,1,45,0,0,1,8,0,0,0,0,0,0
"6981","2024-04-07","L000599",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6982","2024-04-07","M000312",4,127,0,0,2,95,0,0,2,32,0,0,0,0,0,0
"6983","2024-04-07","M000687",2,75,0,0,1,10,0,0,1,65,0,0,0,0,0,0
"6984","2024-04-07","M001199",1,22,0,0,0,0,0,0,1,22,0,0,0,0,0,0
"6985","2024-04-07","M001217",1,65,0,0,0,0,0,0,1,65,0,0,0,0,0,0
"6986","2024-04-07","M001221",1,10,0,0,0,0,0,0,1,10,0,0,0,0,0,0
"6987","2024-04-07","M001227",2,128,1,0,1,120,1,0,1,8,0,0,0,0,0,0
"6988","2024-04-07","M001229",1,10,0,0,0,0,0,0,1,10,0,0,0,0,0,0
"6989","2024-04-07","N000188",1,12,0,0,0,0,0,0,1,12,0,0,0,0,0,0
"6990","2024-04-07","O000019",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6991","2024-04-07","P000034",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6992","2024-04-07","P000597",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6993","2024-04-07","P000605",1,14,0,0,0,0,0,0,1,14,0,0,0,0,0,0
"6994","2024-04-07","P000608",1,150,0,0,0,0,0,0,1,150,0,0,0,0,0,0
"6995","2024-04-07","P000613",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"6996","2024-04-07","P000616",1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"6997","2024-04-07","P000617",1,19,0,0,0,0,0,0,1,19,0,0,0,0,0,0
"6998","2024-04-07","P000618",2,193,0,0,2,193,0,0,0,0,0,0,0,0,0,0
"6999","2024-04-07","R000305",2,245,0,0,2,245,0,0,0,0,0,0,0,0,0,0
"7000","2024-04-07","R000579",1,50,0,0,0,0,0,0,1,50,0,0,0,0,0,0
"7001","2024-04-07","R000599",1,8,0,0,0,0,0,0,1,8,0,0,0,0,0,0
"7002","2024-04-07","S001183",1,19,0,0,0,0,0,0,1,19,0,0,0,0,0,0
"7003","2024-04-07","S001185",1,8,0,0,0,0,0,0,1,8,0,0,0,0,0,0
"7004","2024-04-07","S001190",1,300,0,0,0,0,0,0,1,300,0,0,0,0,0,0
"7005","2024-04-07","S001201",1,500,0,0,0,0,0,0,1,500,0,0,0,0,0,0
"7006","2024-04-07","S001207",2,83,0,0,2,83,0,0,0,0,0,0,0,0,0,0
"7007","2024-04-07","S001214",1,16,0,0,0,0,0,0,1,16,0,0,0,0,0,0
"7008","2024-04-07","S001218",1,55,0,0,0,0,0,0,1,55,0,0,0,0,0,0
"7009","2024-04-07","T000165",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7010","2024-04-07","T000460",2,52,0,0,1,45,0,0,1,7,0,0,0,0,0,0
"7011","2024-04-07","T000468",1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0
"7012","2024-04-07","T000469",1,60,0,0,0,0,0,0,1,60,0,0,0,0,0,0
"7013","2024-04-07","V000133",1,15,0,0,0,0,0,0,1,15,0,0,0,0,0,0
"7014","2024-04-07","W000788",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7015","2024-04-07","W000808",2,120,0,0,0,0,0,0,2,120,0,0,0,0,0,0
"7016","2024-04-07","W000814",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7017","2024-04-07","W000815",1,12,0,0,0,0,0,0,1,12,0,0,0,0,0,0
"7018","2024-04-07","W000826",2,87,0,0,0,0,0,0,2,87,0,0,0,0,0,0
"7019","2024-04-08","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7020","2024-04-08","B001292",1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0
"7021","2024-04-08","C001080",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7022","2024-04-08","C001101",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"7023","2024-04-08","D000096",1,200,0,0,1,200,0,0,0,0,0,0,0,0,0,0
"7024","2024-04-08","F000477",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7025","2024-04-08","G000574",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7026","2024-04-08","G000585",3,69,0,0,2,67,0,0,1,2,0,0,0,0,0,0
"7027","2024-04-08","G000590",2,295,0,0,2,295,0,0,0,0,0,0,0,0,0,0
"7028","2024-04-08","G000592",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"7029","2024-04-08","G000595",1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0
"7030","2024-04-08","G000599",6,485,0,0,5,415,0,0,1,70,0,0,0,0,0,0
"7031","2024-04-08","H001093",1,38,1,0,1,38,1,0,0,0,0,0,0,0,0,0
"7032","2024-04-08","H001094",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7033","2024-04-08","K000009",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7034","2024-04-08","L000562",1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"7035","2024-04-08","M000312",1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0
"7036","2024-04-08","M001160",2,153,0,0,2,153,0,0,0,0,0,0,0,0,0,0
"7037","2024-04-08","N000188",1,18,0,0,1,18,0,0,0,0,0,0,0,0,0,0
"7038","2024-04-08","P000197",1,12,0,0,1,12,0,0,0,0,0,0,0,0,0,0
"7039","2024-04-08","P000597",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7040","2024-04-08","P000607",1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0
"7041","2024-04-08","P000617",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7042","2024-04-08","S001207",1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0
"7043","2024-04-08","S001211",1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0
"7044","2024-04-08","T000460",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7045","2024-04-08","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7046","2024-04-08","W000788",1,7,0,0,1,7,0,0,0,0,0,0,0,0,0,0
"7047","2024-04-08","W000815",1,45,1,1,1,45,1,1,0,0,0,0,0,0,0,0
"7048","2024-04-09","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7049","2024-04-09","B001223",1,24,0,0,1,24,0,0,0,0,0,0,0,0,0,0
"7050","2024-04-09","B001278",1,12,0,0,1,12,0,0,0,0,0,0,0,0,0,0
"7051","2024-04-09","B001292",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7052","2024-04-09","B001299",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7053","2024-04-09","B001301",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7054","2024-04-09","C001101",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7055","2024-04-09","D000096",2,100,0,0,1,55,0,0,1,45,0,0,0,0,0,0
"7056","2024-04-09","D000399",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7057","2024-04-09","F000475",1,37,0,0,1,37,0,0,0,0,0,0,0,0,0,0
"7058","2024-04-09","G000551",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7059","2024-04-09","G000568",2,57,0,0,2,57,0,0,0,0,0,0,0,0,0,0
"7060","2024-04-09","G000585",2,65,0,0,2,65,0,0,0,0,0,0,0,0,0,0
"7061","2024-04-09","G000590",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7062","2024-04-09","G000592",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7063","2024-04-09","G000595",1,7,0,0,1,7,0,0,0,0,0,0,0,0,0,0
"7064","2024-04-09","G000599",3,125,0,0,3,125,0,0,0,0,0,0,0,0,0,0
"7065","2024-04-09","I000058",1,40,0,0,1,40,0,0,0,0,0,0,0,0,0,0
"7066","2024-04-09","K000389",1,38,0,0,1,38,0,0,0,0,0,0,0,0,0,0
"7067","2024-04-09","L000551",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7068","2024-04-09","L000564",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7069","2024-04-09","M000312",1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0
"7070","2024-04-09","M000687",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7071","2024-04-09","M001160",1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"7072","2024-04-09","M001223",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7073","2024-04-09","P000617",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7074","2024-04-09","S001150",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7075","2024-04-09","S001205",2,47,0,0,2,47,0,0,0,0,0,0,0,0,0,0
"7076","2024-04-09","S001211",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7077","2024-04-09","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7078","2024-04-10","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7079","2024-04-10","B001292",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7080","2024-04-10","C001101",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7081","2024-04-10","C001129",1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0
"7082","2024-04-10","D000624",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7083","2024-04-10","E000298",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7084","2024-04-10","F000477",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7085","2024-04-10","G000551",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7086","2024-04-10","G000574",2,46,0,0,2,46,0,0,0,0,0,0,0,0,0,0
"7087","2024-04-10","G000590",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7088","2024-04-10","G000592",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7089","2024-04-10","G000595",1,6,0,0,1,6,0,0,0,0,0,0,0,0,0,0
"7090","2024-04-10","G000599",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"7091","2024-04-10","H001068",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7092","2024-04-10","L000273",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7093","2024-04-10","L000557",1,200,0,0,1,200,0,0,0,0,0,0,0,0,0,0
"7094","2024-04-10","L000560",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7095","2024-04-10","L000564",1,9,0,0,1,9,0,0,0,0,0,0,0,0,0,0
"7096","2024-04-10","M001160",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7097","2024-04-10","M001223",1,60,0,0,1,60,0,0,0,0,0,0,0,0,0,0
"7098","2024-04-10","M001225",1,12,0,0,1,12,0,0,0,0,0,0,0,0,0,0
"7099","2024-04-10","P000197",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7100","2024-04-10","P000617",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7101","2024-04-10","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7102","2024-04-10","T000472",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7103","2024-04-10","T000481",1,20,0,0,1,20,0,0,0,0,0,0,0,0,0,0
"7104","2024-04-10","V000129",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7105","2024-04-10","W000798",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7106","2024-04-11","A000148",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7107","2024-04-11","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7108","2024-04-11","B001224",1,22,0,0,1,22,0,0,0,0,0,0,0,0,0,0
"7109","2024-04-11","B001292",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7110","2024-04-11","C001080",1,450,0,0,1,450,0,0,0,0,0,0,0,0,0,0
"7111","2024-04-11","C001101",4,153,0,0,4,153,0,0,0,0,0,0,0,0,0,0
"7112","2024-04-11","D000197",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7113","2024-04-11","D000399",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7114","2024-04-11","E000296",1,50,1,0,1,50,1,0,0,0,0,0,0,0,0,0
"7115","2024-04-11","F000476",2,75,0,0,2,75,0,0,0,0,0,0,0,0,0,0
"7116","2024-04-11","G000590",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7117","2024-04-11","G000592",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7118","2024-04-11","G000595",1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0
"7119","2024-04-11","G000599",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7120","2024-04-11","H001081",1,60,0,0,1,60,0,0,0,0,0,0,0,0,0,0
"7121","2024-04-11","K000375",2,51,0,0,2,51,0,0,0,0,0,0,0,0,0,0
"7122","2024-04-11","L000551",2,37,0,0,2,37,0,0,0,0,0,0,0,0,0,0
"7123","2024-04-11","L000562",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7124","2024-04-11","M000312",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7125","2024-04-11","M001160",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7126","2024-04-11","M001196",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"7127","2024-04-11","M001225",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7128","2024-04-11","O000019",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7129","2024-04-11","P000597",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7130","2024-04-11","P000617",1,9,0,0,1,9,0,0,0,0,0,0,0,0,0,0
"7131","2024-04-11","S001205",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7132","2024-04-11","S001211",1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"7133","2024-04-11","T000469",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7134","2024-04-11","T000482",1,28,0,0,1,28,0,0,0,0,0,0,0,0,0,0
"7135","2024-04-11","W000816",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7136","2024-04-11","W000826",1,45,0,0,0,0,0,0,0,0,0,0,1,45,0,0
"7137","2024-04-12","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7138","2024-04-12","B001278",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7139","2024-04-12","B001292",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7140","2024-04-12","B001300",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7141","2024-04-12","B001316",1,45,0,0,0,0,0,0,1,45,0,0,0,0,0,0
"7142","2024-04-12","C001101",3,150,0,0,3,150,0,0,0,0,0,0,0,0,0,0
"7143","2024-04-12","D000096",1,38,0,0,1,38,0,0,0,0,0,0,0,0,0,0
"7144","2024-04-12","D000197",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7145","2024-04-12","D000216",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7146","2024-04-12","D000628",1,30,0,0,1,30,0,0,0,0,0,0,0,0,0,0
"7147","2024-04-12","G000551",2,85,0,0,2,85,0,0,0,0,0,0,0,0,0,0
"7148","2024-04-12","G000568",1,40,0,0,1,40,0,0,0,0,0,0,0,0,0,0
"7149","2024-04-12","G000574",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7150","2024-04-12","G000590",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7151","2024-04-12","G000595",1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0
"7152","2024-04-12","G000599",5,387,1,1,4,385,1,1,1,2,0,0,0,0,0,0
"7153","2024-04-12","H001068",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7154","2024-04-12","H001094",1,80,0,0,1,80,0,0,0,0,0,0,0,0,0,0
"7155","2024-04-12","K000402",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7156","2024-04-12","L000564",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7157","2024-04-12","L000599",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7158","2024-04-12","L000600",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7159","2024-04-12","M000312",3,135,0,0,3,135,0,0,0,0,0,0,0,0,0,0
"7160","2024-04-12","M001143",1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0
"7161","2024-04-12","M001160",1,7,0,0,1,7,0,0,0,0,0,0,0,0,0,0
"7162","2024-04-12","M001215",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7163","2024-04-12","M001223",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7164","2024-04-12","M001225",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7165","2024-04-12","N000015",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7166","2024-04-12","O000173",1,40,0,0,1,40,0,0,0,0,0,0,0,0,0,0
"7167","2024-04-12","P000597",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7168","2024-04-12","P000617",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7169","2024-04-12","S001159",1,30,0,0,1,30,0,0,0,0,0,0,0,0,0,0
"7170","2024-04-12","S001211",1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"7171","2024-04-12","S001212",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7172","2024-04-12","T000469",2,57,0,0,2,57,0,0,0,0,0,0,0,0,0,0
"7173","2024-04-12","W000809",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7174","2024-04-12","W000828",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7175","2024-04-13","A000379",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"7176","2024-04-13","B001224",1,55,1,0,1,55,1,0,0,0,0,0,0,0,0,0
"7177","2024-04-13","B001278",1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0
"7178","2024-04-13","B001292",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7179","2024-04-13","C001061",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7180","2024-04-13","C001101",3,135,0,0,3,135,0,0,0,0,0,0,0,0,0,0
"7181","2024-04-13","C001125",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7182","2024-04-13","D000216",1,12,0,0,1,12,0,0,0,0,0,0,0,0,0,0
"7183","2024-04-13","E000296",1,250,0,0,1,250,0,0,0,0,0,0,0,0,0,0
"7184","2024-04-13","E000298",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7185","2024-04-13","F000480",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7186","2024-04-13","G000576",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7187","2024-04-13","G000585",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7188","2024-04-13","G000590",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7189","2024-04-13","G000592",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"7190","2024-04-13","G000599",4,139,1,1,4,139,1,1,0,0,0,0,0,0,0,0
"7191","2024-04-13","H001068",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"7192","2024-04-13","H001085",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7193","2024-04-13","H001094",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7194","2024-04-13","J000298",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7195","2024-04-13","K000009",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7196","2024-04-13","K000375",1,14,0,0,1,14,0,0,0,0,0,0,0,0,0,0
"7197","2024-04-13","K000381",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7198","2024-04-13","K000402",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7199","2024-04-13","L000551",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7200","2024-04-13","M000312",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7201","2024-04-13","N000188",1,20,0,0,1,20,0,0,0,0,0,0,0,0,0,0
"7202","2024-04-13","N000191",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7203","2024-04-13","P000597",2,90,0,0,2,90,0,0,0,0,0,0,0,0,0,0
"7204","2024-04-13","P000605",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7205","2024-04-13","P000608",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7206","2024-04-13","R000579",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7207","2024-04-13","S000185",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7208","2024-04-13","S001148",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7209","2024-04-13","S001183",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7210","2024-04-13","S001199",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7211","2024-04-13","S001214",1,27,0,0,1,27,0,0,0,0,0,0,0,0,0,0
"7212","2024-04-13","S001216",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7213","2024-04-13","V000135",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7214","2024-04-13","W000826",1,4000,0,0,0,0,0,0,1,4000,0,0,0,0,0,0
"7215","2024-04-13","Z000018",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7216","2024-04-14","A000148",1,55,0,0,0,0,0,0,1,55,0,0,0,0,0,0
"7217","2024-04-14","A000379",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7218","2024-04-14","B000825",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7219","2024-04-14","B001223",1,80,0,0,0,0,0,0,1,80,0,0,0,0,0,0
"7220","2024-04-14","B001285",1,12,0,0,0,0,0,0,1,12,0,0,0,0,0,0
"7221","2024-04-14","B001292",2,53,0,0,1,45,0,0,1,8,0,0,0,0,0,0
"7222","2024-04-14","B001295",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7223","2024-04-14","B001313",1,32,0,0,0,0,0,0,1,32,0,0,0,0,0,0
"7224","2024-04-14","C001059",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7225","2024-04-14","C001068",1,23,0,0,0,0,0,0,1,23,0,0,0,0,0,0
"7226","2024-04-14","C001072",1,52,0,0,0,0,0,0,1,52,0,0,0,0,0,0
"7227","2024-04-14","C001101",3,106,0,0,2,90,0,0,1,16,0,0,0,0,0,0
"7228","2024-04-14","C001112",1,10,0,0,0,0,0,0,1,10,0,0,0,0,0,0
"7229","2024-04-14","C001127",1,38,0,0,0,0,0,0,1,38,0,0,0,0,0,0
"7230","2024-04-14","C001132",1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"7231","2024-04-14","D000096",3,97,0,0,1,24,0,0,2,73,0,0,0,0,0,0
"7232","2024-04-14","D000197",1,50,0,0,0,0,0,0,1,50,0,0,0,0,0,0
"7233","2024-04-14","D000216",1,12,0,0,1,12,0,0,0,0,0,0,0,0,0,0
"7234","2024-04-14","D000530",1,18,0,0,1,18,0,0,0,0,0,0,0,0,0,0
"7235","2024-04-14","D000624",1,45,0,0,1,45,0,0,0,0,0,0,0,0,0,0
"7236","2024-04-14","D000631",1,14,0,0,0,0,0,0,1,14,0,0,0,0,0,0
"7237","2024-04-14","D000632",2,26,0,0,0,0,0,0,2,26,0,0,0,0,0,0
"7238","2024-04-14","E000215",5,78,0,0,1,28,0,0,4,50,0,0,0,0,0,0
