"","date","bioguide_id","count_statement","sum_legislative_discussion","sum_bipartisan","sum_attack","sum_floor","sum_newsletters","sum_source_statements"
"1464","2023-11-30","G000589",4,4,0,0,4,0,0
"1465","2023-11-30","G000599",1,0,0,0,1,0,0
"1466","2023-11-30","H000874",5,1,3,0,5,0,0
"1467","2023-11-30","K000009",3,0,0,0,3,0,0
"1468","2023-11-30","K000397",1,1,0,0,1,0,0
"1469","2023-11-30","L000566",2,2,0,0,0,0,2
"1470","2023-11-30","L000578",4,0,0,0,4,0,0
"1471","2023-11-30","L000601",3,1,0,0,0,3,0
"1472","2023-11-30","M000871",4,4,0,0,0,4,0
"1473","2023-11-30","M001135",6,3,1,0,0,6,0
"1474","2023-11-30","M001137",13,3,0,0,13,0,0
"1475","2023-11-30","M001157",9,3,0,0,9,0,0
"1476","2023-11-30","M001177",2,0,0,0,2,0,0
"1477","2023-11-30","M001212",3,3,0,0,0,3,0
"1478","2023-11-30","M001224",1,0,0,0,0,1,0
"1479","2023-11-30","N000190",2,2,0,0,2,0,0
"1480","2023-11-30","N000193",1,0,0,0,1,0,0
"1481","2023-11-30","N000194",2,1,0,0,2,0,0
"1482","2023-11-30","O000175",7,2,0,0,7,0,0
"1483","2023-11-30","P000048",2,0,1,0,2,0,0
"1484","2023-11-30","P000613",2,1,0,0,2,0,0
"1485","2023-11-30","P000618",1,0,0,0,1,0,0
"1486","2023-11-30","R000395",3,2,0,0,0,0,3
"1487","2023-11-30","R000614",2,1,0,0,2,0,0
"1488","2023-11-30","S001176",5,2,2,0,5,0,0
"1489","2023-11-30","S001190",1,0,0,0,1,0,0
"1490","2023-11-30","S001196",3,3,0,0,0,0,3
"1491","2023-11-30","S001215",1,1,0,0,1,0,0
"1492","2023-11-30","S001224",2,1,0,0,2,0,0
"1493","2023-11-30","T000474",1,0,0,0,1,0,0
"1494","2023-11-30","W000797",2,0,0,0,2,0,0
"1495","2023-11-30","W000809",2,0,0,0,0,0,2
"1496","2023-12-01","B001301",2,1,0,0,0,2,0
"1497","2023-12-01","B001309",3,2,0,0,0,3,0
"1498","2023-12-01","B001317",2,2,0,0,0,2,0
"1499","2023-12-01","C001112",1,0,0,0,0,1,0
"1500","2023-12-01","F000450",3,1,0,0,0,3,0
"1501","2023-12-01","F000478",1,1,0,0,0,1,0
"1502","2023-12-01","G000546",3,1,0,0,0,3,0
"1503","2023-12-01","G000553",21,15,0,0,21,0,0
"1504","2023-12-01","G000576",1,0,0,0,1,0,0
"1505","2023-12-01","J000305",1,1,0,0,1,0,0
"1506","2023-12-01","K000401",1,0,0,0,1,0,0
"1507","2023-12-01","L000491",3,3,0,0,0,3,0
"1508","2023-12-01","M000317",1,1,0,0,0,1,0
"1509","2023-12-01","M001143",1,0,0,0,1,0,0
"1510","2023-12-01","M001159",4,4,2,0,0,4,0
"1511","2023-12-01","P000615",1,1,0,0,0,1,0
"1512","2023-12-01","T000165",1,1,1,0,0,1,0
"1513","2023-12-01","T000467",1,1,0,0,0,1,0
"1514","2023-12-01","W000814",2,1,0,0,2,0,0
"1515","2023-12-02","G000595",1,1,0,0,0,1,0
"1516","2023-12-02","J000309",1,0,0,0,0,1,0
"1517","2023-12-02","K000398",2,1,0,0,0,2,0
"1518","2023-12-02","L000599",8,2,0,0,0,8,0
"1519","2023-12-02","M001199",1,1,0,0,0,1,0
"1520","2023-12-02","R000579",1,0,0,0,0,1,0
"1521","2023-12-02","S001196",1,1,0,0,0,1,0
"1522","2023-12-02","S001223",1,0,0,0,0,1,0
"1523","2023-12-02","W000821",4,1,1,0,0,0,4
"1524","2023-12-03","A000372",3,3,1,0,0,3,0
"1525","2023-12-03","B001257",2,2,0,0,0,2,0
"1526","2023-12-03","B001295",1,1,0,0,0,1,0
"1527","2023-12-03","G000597",1,1,0,0,0,1,0
"1528","2023-12-03","H001091",1,0,0,0,0,1,0
"1529","2023-12-03","H001096",1,1,0,0,0,1,0
"1530","2023-12-03","J000295",3,0,2,0,0,3,0
"1531","2023-12-03","J000302",2,1,0,0,0,2,0
"1532","2023-12-03","K000392",1,0,0,0,0,1,0
"1533","2023-12-03","L000600",1,1,0,0,0,1,0
"1534","2023-12-03","M001210",5,2,1,0,0,5,0
"1535","2023-12-03","R000610",1,1,0,0,0,1,0
"1536","2023-12-03","S001190",4,0,1,0,0,4,0
"1537","2023-12-03","S001195",1,1,0,0,0,1,0
"1538","2023-12-03","S001215",1,1,1,0,0,1,0
"1539","2023-12-03","T000478",8,4,0,0,0,8,0
"1540","2023-12-03","W000821",5,2,1,0,0,5,0
"1541","2023-12-04","B000668",2,2,0,0,0,2,0
"1542","2023-12-04","B001292",2,0,0,0,0,0,2
"1543","2023-12-04","C001053",1,0,0,0,0,0,1
"1544","2023-12-04","D000032",2,2,1,0,0,2,0
"1545","2023-12-04","G000590",1,0,0,0,0,1,0
"1546","2023-12-04","G000593",7,6,2,0,0,7,0
"1547","2023-12-04","K000399",2,1,0,0,0,2,0
"1548","2023-12-04","N000002",11,7,0,0,1,0,10
"1549","2023-12-04","O000086",4,2,1,0,0,4,0
"1550","2023-12-04","O000173",1,0,0,0,0,1,0
"1551","2023-12-04","R000603",3,2,1,0,0,3,0
"1552","2023-12-04","R000606",1,1,0,0,0,0,1
"1553","2023-12-04","T000481",7,4,0,0,0,7,0
"1554","2023-12-04","W000788",1,0,0,0,0,0,1
"1555","2023-12-04","W000806",6,4,0,0,0,6,0
"1556","2023-12-05","A000148",4,0,0,0,0,4,0
"1557","2023-12-05","B001223",1,1,0,0,0,0,1
"1558","2023-12-05","B001311",1,1,0,0,0,1,0
"1559","2023-12-05","C001061",10,3,0,0,0,10,0
"1560","2023-12-05","C001078",1,1,0,0,0,0,1
"1561","2023-12-05","C001115",2,0,0,0,0,2,0
"1562","2023-12-05","D000399",2,1,0,0,2,0,0
"1563","2023-12-05","D000624",2,0,0,0,0,2,0
"1564","2023-12-05","F000465",4,2,0,0,0,4,0
"1565","2023-12-05","J000298",1,0,0,0,0,0,1
"1566","2023-12-05","K000400",1,0,0,0,0,1,0
"1567","2023-12-05","M001195",1,0,0,0,0,1,0
"1568","2023-12-05","M001213",3,0,1,0,0,3,0
"1569","2023-12-05","M001221",1,0,0,0,0,1,0
"1570","2023-12-05","N000002",1,1,0,0,0,0,1
"1571","2023-12-05","R000606",2,1,0,0,0,0,2
"1572","2023-12-05","R000614",1,1,0,0,1,0,0
"1573","2023-12-05","S000522",2,2,0,0,0,0,2
"1574","2023-12-05","S001190",3,0,1,0,0,0,3
"1575","2023-12-05","S001196",1,1,0,0,0,0,1
"1576","2023-12-05","W000822",2,2,0,0,0,0,2
"1577","2023-12-05","W000825",4,0,0,0,0,0,4
"1578","2023-12-06","B001301",3,0,0,0,0,3,0
"1579","2023-12-06","B001302",1,0,0,0,1,0,0
"1580","2023-12-06","C001112",5,0,0,0,0,0,5
"1581","2023-12-06","D000032",1,0,0,0,0,1,0
"1582","2023-12-06","E000299",3,0,0,0,0,0,3
"1583","2023-12-06","F000246",1,0,0,0,1,0,0
"1584","2023-12-06","F000472",1,0,0,0,0,1,0
"1585","2023-12-06","G000595",6,3,1,0,6,0,0
"1586","2023-12-06","H000874",4,3,0,0,2,2,0
"1587","2023-12-06","M001143",1,0,0,0,0,0,1
"1588","2023-12-06","M001213",5,1,2,0,5,0,0
"1589","2023-12-06","N000194",5,2,1,0,5,0,0
"1590","2023-12-06","R000610",1,1,0,0,0,1,0
"1591","2023-12-06","S001145",2,0,0,0,0,2,0
"1592","2023-12-06","W000822",3,1,0,0,3,0,0
"1593","2023-12-07","B001224",4,1,0,0,0,0,4
"1594","2023-12-07","C001115",1,1,0,0,0,0,1
"1595","2023-12-07","G000581",2,2,1,0,0,2,0
"1596","2023-12-07","H001072",1,1,1,0,0,0,1
"1597","2023-12-07","K000397",2,0,1,0,2,0,0
"1598","2023-12-07","M001224",2,2,0,0,0,2,0
"1599","2023-12-07","W000804",1,1,0,0,0,0,1
"1600","2023-12-08","B001302",1,1,0,0,0,1,0
"1601","2023-12-08","D000197",3,0,0,0,0,3,0
"1602","2023-12-08","E000215",1,0,0,0,0,1,0
"1603","2023-12-08","L000599",2,0,0,0,0,2,0
"1604","2023-12-08","L000601",1,0,0,0,0,1,0
"1605","2023-12-08","M001159",2,2,0,0,0,2,0
"1606","2023-12-08","N000026",1,0,0,0,0,1,0
"1607","2023-12-08","T000472",4,0,0,0,0,0,4
"1608","2023-12-09","D000594",2,2,0,0,0,2,0
"1609","2023-12-09","J000307",1,1,0,0,0,1,0
"1610","2023-12-09","S001176",2,2,0,0,0,2,0
"1611","2023-12-09","S001224",3,0,0,0,0,3,0
"1612","2023-12-09","T000478",1,0,0,0,0,1,0
"1613","2023-12-10","G000594",1,0,0,0,0,1,0
"1614","2023-12-10","J000295",4,1,3,0,0,4,0
"1615","2023-12-10","K000392",1,0,0,0,0,1,0
"1616","2023-12-10","W000808",2,2,1,0,0,2,0
"1617","2023-12-11","G000593",1,0,0,0,0,1,0
"1618","2023-12-11","L000599",2,1,0,0,0,2,0
"1619","2023-12-11","M001143",1,1,0,0,0,1,0
"1620","2023-12-11","N000194",3,1,1,0,3,0,0
"1621","2023-12-11","T000481",2,0,0,0,0,0,2
"1622","2023-12-12","B001287",3,0,0,0,3,0,0
"1623","2023-12-12","C000537",2,0,0,0,2,0,0
"1624","2023-12-12","C001068",4,1,0,0,4,0,0
"1625","2023-12-12","G000559",1,0,0,0,1,0,0
"1626","2023-12-12","G000583",1,0,0,0,1,0,0
"1627","2023-12-12","H000874",1,0,0,0,1,0,0
"1628","2023-12-12","J000298",1,1,0,0,0,0,1
"1629","2023-12-12","L000595",2,2,0,0,0,2,0
"1630","2023-12-12","P000197",1,1,0,0,1,0,0
"1631","2023-12-12","R000614",1,0,0,0,0,1,0
"1632","2023-12-12","W000795",1,0,0,0,1,0,0
"1633","2023-12-13","C001059",1,1,0,0,1,0,0
"1634","2023-12-13","C001116",2,2,0,0,2,0,0
"1635","2023-12-13","H000874",1,0,0,0,1,0,0
"1636","2023-12-13","L000601",1,1,0,0,0,0,1
"1637","2023-12-13","P000613",3,0,0,0,0,3,0
"1638","2023-12-13","S001215",4,3,1,0,4,0,0
"1639","2023-12-14","A000148",1,1,0,0,0,0,1
"1640","2023-12-14","C001068",1,0,0,0,1,0,0
"1641","2023-12-14","G000578",1,0,0,0,1,0,0
"1642","2023-12-14","G000593",2,2,0,0,1,0,1
"1643","2023-12-14","H000874",1,0,0,0,1,0,0
"1644","2023-12-14","H001047",1,1,0,0,0,0,1
"1645","2023-12-14","L000564",1,1,0,0,0,1,0
"1646","2023-12-14","L000599",2,0,0,0,0,2,0
"1647","2023-12-14","L000601",1,1,0,0,0,1,0
"1648","2023-12-14","M001159",2,2,0,0,0,0,2
"1649","2023-12-14","M001224",1,1,0,0,0,1,0
"1650","2023-12-14","R000575",1,1,0,0,1,0,0
"1651","2023-12-14","S000510",1,1,1,0,1,0,0
"1652","2023-12-14","S001209",1,0,0,0,0,0,1
"1653","2023-12-14","T000482",1,0,1,0,0,0,1
"1654","2023-12-14","T000486",3,1,0,0,0,0,3
"1655","2023-12-14","W000795",1,1,0,0,1,0,0
"1656","2023-12-14","W000809",1,1,0,0,0,0,1
"1657","2023-12-14","Y000067",1,1,0,0,0,0,1
"1658","2023-12-15","A000369",3,3,0,0,0,3,0
"1659","2023-12-15","B001224",2,1,0,0,0,0,2
"1660","2023-12-15","C001039",2,0,0,0,0,2,0
"1661","2023-12-15","C001053",1,1,1,0,0,0,1
"1662","2023-12-15","C001114",1,1,0,0,0,1,0
"1663","2023-12-15","E000215",1,1,1,0,0,1,0
"1664","2023-12-15","E000297",3,0,0,0,0,3,0
"1665","2023-12-15","E000299",50,34,7,0,0,50,0
"1666","2023-12-15","I000056",1,1,0,0,0,1,0
"1667","2023-12-15","J000304",1,0,0,0,0,1,0
"1668","2023-12-15","L000583",2,2,0,0,0,2,0
"1669","2023-12-15","L000599",2,2,0,0,0,2,0
"1670","2023-12-15","M001157",1,0,0,0,0,1,0
"1671","2023-12-15","M001159",2,2,0,0,0,2,0
"1672","2023-12-15","N000026",2,0,0,0,0,2,0
"1673","2023-12-15","N000189",4,1,0,0,0,4,0
"1674","2023-12-15","N000194",1,1,0,0,0,1,0
"1675","2023-12-15","P000048",1,1,0,0,0,1,0
"1676","2023-12-15","P000608",4,0,0,0,0,0,4
"1677","2023-12-15","W000814",1,1,0,0,0,1,0
"1678","2023-12-16","J000309",1,0,0,0,0,1,0
"1679","2023-12-16","M001213",1,0,0,0,0,1,0
"1680","2023-12-16","S001221",1,0,0,0,0,1,0
"1681","2023-12-16","T000478",1,1,0,0,0,1,0
"1682","2023-12-17","C001103",1,1,0,0,0,1,0
"1683","2023-12-17","D000628",2,2,0,0,0,2,0
"1684","2023-12-17","J000295",1,1,1,0,0,1,0
"1685","2023-12-18","D000032",1,1,0,0,0,1,0
"1686","2023-12-18","G000593",1,1,0,0,0,1,0
"1687","2023-12-18","H001093",2,1,0,0,0,2,0
"1688","2023-12-18","O000086",1,0,0,0,0,0,1
"1689","2023-12-18","S001196",2,0,0,0,0,0,2
"1690","2023-12-18","W000812",3,0,0,0,0,3,0
"1691","2023-12-19","C001053",1,0,0,0,0,0,1
"1692","2023-12-19","F000472",1,0,0,0,0,1,0
"1693","2023-12-19","M001213",1,0,0,0,0,1,0
"1694","2023-12-19","M001221",1,1,0,0,0,1,0
"1695","2023-12-19","O000173",2,1,0,0,0,2,0
"1696","2023-12-19","S000344",2,1,0,0,0,0,2
"1697","2023-12-19","W000822",1,1,0,0,0,0,1
"1698","2023-12-20","B001300",1,1,0,0,0,0,1
"1699","2023-12-20","O000172",2,2,0,0,0,2,0
"1700","2023-12-20","W000822",1,1,0,0,0,0,1
"1701","2023-12-21","B001223",2,0,0,0,0,2,0
"1702","2023-12-21","L000564",5,5,0,0,0,5,0
"1703","2023-12-22","B001306",2,2,0,0,0,2,0
"1704","2023-12-22","D000600",1,0,0,0,0,1,0
"1705","2023-12-22","H001072",2,2,2,0,0,0,2
"1706","2023-12-22","I000056",2,1,0,0,0,2,0
"1707","2023-12-22","L000599",1,0,0,0,0,1,0
"1708","2023-12-22","S000510",2,0,0,0,0,0,2
"1709","2023-12-22","S001190",7,2,0,0,0,7,0
"1710","2023-12-22","S001195",1,1,0,0,0,0,1
"1711","2023-12-23","A000369",3,3,0,0,0,3,0
"1712","2023-12-23","S001196",1,0,0,0,0,1,0
"1713","2023-12-24","C001103",2,0,0,0,0,2,0
"1714","2023-12-24","E000071",2,2,0,0,0,2,0
"1715","2023-12-24","G000565",2,0,0,0,0,1,1
"1716","2023-12-24","G000597",1,0,0,0,0,1,0
"1717","2023-12-24","L000600",1,0,0,0,0,1,0
"1718","2023-12-24","W000815",2,2,0,0,0,2,0
"1719","2023-12-25","G000593",2,0,0,0,0,2,0
"1720","2023-12-27","H001072",3,3,2,0,0,0,3
"1721","2023-12-27","M001199",1,0,0,0,0,1,0
"1722","2023-12-27","P000609",3,1,0,0,0,3,0
"1723","2023-12-27","R000606",2,0,0,0,0,2,0
"1724","2023-12-27","S001183",2,1,0,0,0,2,0
"1725","2023-12-28","M001196",1,0,0,0,0,1,0
"1726","2023-12-29","L000599",4,1,0,0,0,4,0
"1727","2023-12-29","M001136",1,0,0,0,0,1,0
"1728","2023-12-29","M001159",8,3,0,0,0,8,0
"1729","2023-12-29","M001204",2,2,0,0,0,2,0
"1730","2023-12-29","S001213",2,2,0,0,0,2,0
"1731","2023-12-30","R000579",2,0,0,0,0,2,0
"1732","2023-12-30","W000821",1,1,0,0,0,1,0
"1733","2023-12-31","G000565",12,10,0,6,0,5,7
"1734","2023-12-31","S000168",2,0,0,0,0,2,0
"1735","2024-01-01","G000576",2,0,0,0,0,2,0
"1736","2024-01-01","J000309",4,0,0,0,0,4,0
"1737","2024-01-01","T000478",2,0,0,0,0,2,0
"1738","2024-01-02","C001078",1,0,0,0,0,0,1
"1739","2024-01-02","L000551",1,0,0,0,0,0,1
"1740","2024-01-02","L000599",1,0,0,0,0,1,0
"1741","2024-01-02","M001195",1,1,0,0,0,1,0
"1742","2024-01-03","L000578",1,0,0,0,0,1,0
"1743","2024-01-03","S001190",4,1,1,0,0,0,4
"1744","2024-01-04","R000600",2,2,0,0,0,2,0
"1745","2024-01-04","W000822",1,1,0,0,0,1,0
"1746","2024-01-05","C001112",4,2,0,0,0,0,4
"1747","2024-01-05","L000599",1,0,0,0,0,1,0
"1748","2024-01-05","M001160",5,1,0,0,0,0,5
"1749","2024-01-05","S000344",3,1,0,0,0,0,3
"1750","2024-01-05","W000814",1,1,0,0,0,1,0
"1751","2024-01-06","S001196",1,1,0,0,0,1,0
"1752","2024-01-07","B001291",1,0,0,0,0,1,0
"1753","2024-01-07","G000565",2,0,0,2,0,2,0
"1754","2024-01-08","G000582",1,0,0,0,0,1,0
"1755","2024-01-08","L000600",1,1,0,0,0,1,0
"1756","2024-01-08","M001213",1,0,0,0,0,1,0
"1757","2024-01-08","W000812",7,0,1,0,0,7,0
"1758","2024-01-09","S001190",8,3,0,0,0,8,0
"1759","2024-01-10","C001118",1,0,0,0,0,1,0
"1760","2024-01-10","M001143",4,0,0,0,4,0,0
"1761","2024-01-11","D000230",1,1,1,0,1,0,0
"1762","2024-01-11","N000188",5,0,2,0,0,0,5
"1763","2024-01-11","P000605",1,0,0,0,1,0,0
"1764","2024-01-11","T000481",3,0,0,0,3,0,0
"1765","2024-01-11","W000804",1,0,0,0,0,1,0
"1766","2024-01-12","B001224",1,1,0,0,0,0,1
"1767","2024-01-12","B001302",1,0,0,0,1,0,0
"1768","2024-01-12","D000615",2,0,0,0,0,2,0
"1769","2024-01-12","E000215",1,0,0,0,0,1,0
"1770","2024-01-12","G000576",1,0,0,0,1,0,0
"1771","2024-01-12","G000578",1,0,0,0,0,1,0
"1772","2024-01-12","H000874",1,1,0,0,1,0,0
"1773","2024-01-12","L000599",1,0,0,0,0,1,0
"1774","2024-01-12","L000601",1,0,0,0,0,1,0
"1775","2024-01-12","O000173",1,0,0,0,0,1,0
"1776","2024-01-12","S001172",1,0,0,0,0,0,1
"1777","2024-01-13","S001172",1,0,0,0,0,1,0
"1778","2024-01-14","G000565",9,0,0,0,0,4,5
"1779","2024-01-14","H001047",2,0,0,0,0,0,2
"1780","2024-01-14","M001215",4,0,1,0,0,4,0
"1781","2024-01-14","R000606",2,0,0,0,0,0,2
"1782","2024-01-15","P000617",8,4,2,0,0,0,8
"1783","2024-01-15","R000579",3,0,0,0,0,3,0
"1784","2024-01-15","W000812",1,0,0,0,0,1,0
"1785","2024-01-16","K000392",1,0,0,0,1,0,0
"1786","2024-01-17","B001300",1,0,0,0,1,0,0
"1787","2024-01-17","F000474",1,0,0,0,1,0,0
"1788","2024-01-17","J000298",1,0,0,0,1,0,0
"1789","2024-01-18","B001257",1,0,0,0,1,0,0
"1790","2024-01-18","B001299",1,1,0,0,0,1,0
"1791","2024-01-18","B001301",1,0,0,0,0,1,0
"1792","2024-01-18","C001067",1,0,0,0,0,0,1
"1793","2024-01-18","D000216",1,0,0,0,1,0,0
"1794","2024-01-18","H000874",2,0,0,0,2,0,0
"1795","2024-01-18","H001072",3,0,0,0,3,0,0
"1796","2024-01-18","R000614",2,1,0,0,2,0,0
"1797","2024-01-18","T000481",2,1,0,0,2,0,0
"1798","2024-01-19","B001302",1,1,0,0,0,1,0
"1799","2024-01-19","E000215",1,0,0,0,0,1,0
"1800","2024-01-19","L000583",1,0,0,0,0,1,0
"1801","2024-01-19","L000601",1,0,0,0,0,1,0
"1802","2024-01-19","N000026",1,1,0,0,0,1,0
"1803","2024-01-19","P000617",7,5,1,0,0,0,7
"1804","2024-01-19","R000609",1,1,1,0,0,1,0
"1805","2024-01-19","S001135",1,0,0,0,0,1,0
"1806","2024-01-19","W000814",1,1,0,0,0,1,0
"1807","2024-01-20","C000059",1,0,1,0,0,1,0
"1808","2024-01-20","K000382",1,0,1,0,0,1,0
"1809","2024-01-20","L000599",1,0,1,0,0,1,0
"1810","2024-01-20","R000579",2,0,0,0,0,2,0
"1811","2024-01-21","S001196",2,0,0,0,0,2,0
"1812","2024-01-21","W000828",1,1,0,0,0,1,0
"1813","2024-01-22","L000600",1,1,0,0,0,1,0
"1814","2024-01-22","M001199",2,0,0,0,0,2,0
"1815","2024-01-22","M001218",1,1,0,0,0,1,0
"1816","2024-01-22","S001190",4,0,1,0,0,4,0
"1817","2024-01-22","W000806",1,0,0,0,0,1,0
"1818","2024-01-23","M001177",1,1,0,0,0,1,0
"1819","2024-01-23","S000522",4,1,3,0,0,0,4
"1820","2024-01-25","K000399",1,0,0,0,1,0,0
"1821","2024-01-25","P000617",4,2,0,0,0,0,4
"1822","2024-01-26","A000148",3,0,0,0,0,3,0
"1823","2024-01-26","B001302",1,1,0,0,0,1,0
"1824","2024-01-26","K000391",4,0,0,0,0,4,0
"1825","2024-01-26","S000522",3,0,0,0,0,0,3
"1826","2024-01-27","L000583",2,0,1,0,0,2,0
"1827","2024-01-27","S000250",1,0,0,0,0,1,0
"1828","2024-01-27","S001196",2,0,0,0,0,2,0
"1829","2024-01-28","G000565",1,0,0,0,0,1,0
"1830","2024-01-28","M001215",1,0,1,0,0,1,0
"1831","2024-01-29","C001116",3,2,0,0,0,3,0
"1832","2024-01-29","G000591",1,0,0,0,1,0,0
"1833","2024-01-29","J000298",2,0,0,0,0,0,2
"1834","2024-01-29","L000599",1,0,0,0,0,1,0
"1835","2024-01-29","M001220",1,0,0,0,0,1,0
"1836","2024-01-30","A000379",1,1,0,0,1,0,0
"1837","2024-01-30","B001248",3,1,0,0,2,0,1
"1838","2024-01-30","C001059",6,1,1,0,6,0,0
"1839","2024-01-30","D000626",1,1,0,0,0,1,0
"1840","2024-01-30","F000471",1,1,0,0,0,1,0
"1841","2024-01-30","G000599",3,0,0,0,3,0,0
"1842","2024-01-30","H000874",1,0,0,0,1,0,0
"1843","2024-01-30","J000295",1,0,0,0,1,0,0
"1844","2024-01-30","L000601",1,0,0,0,1,0,0
"1845","2024-01-30","M001135",1,0,0,0,1,0,0
"1846","2024-01-30","M001215",3,1,1,0,3,0,0
"1847","2024-01-30","P000617",6,2,1,0,0,0,6
"1848","2024-01-30","S001190",1,0,0,0,1,0,0
"1849","2024-01-30","S001215",1,0,0,0,1,0,0
"1850","2024-01-30","W000797",5,0,0,0,5,0,0
"1851","2024-01-31","B000668",3,2,1,0,3,0,0
"1852","2024-01-31","B001278",1,1,0,0,0,1,0
"1853","2024-01-31","N000002",4,2,0,0,4,0,0
"1854","2024-01-31","N000194",1,0,0,0,1,0,0
"1855","2024-01-31","R000612",3,2,0,0,3,0,0
"1856","2024-01-31","T000481",2,1,0,0,2,0,0
"1857","2024-01-31","W000795",1,0,0,0,1,0,0
"1858","2024-02-01","G000576",3,1,0,0,3,0,0
"1859","2024-02-01","S000344",2,1,0,0,0,0,2
"1860","2024-02-03","M001199",1,0,0,0,0,1,0
"1861","2024-02-03","S001196",2,2,0,0,0,2,0
"1862","2024-02-03","T000478",2,1,0,0,0,2,0
"1863","2024-02-03","W000798",1,1,0,0,0,1,0
"1864","2024-02-03","Y000067",2,0,0,0,0,2,0
"1865","2024-02-04","B001291",2,1,0,0,0,2,0
"1866","2024-02-04","B001295",1,0,0,0,0,1,0
"1867","2024-02-04","B001316",1,1,0,0,0,1,0
"1868","2024-02-04","G000565",3,3,1,1,0,3,0
"1869","2024-02-04","H001096",4,2,1,0,0,4,0
"1870","2024-02-04","K000392",1,0,0,0,0,1,0
"1871","2024-02-04","L000600",1,1,0,0,0,1,0
"1872","2024-02-04","M001215",2,1,0,0,0,2,0
"1873","2024-02-04","S001148",1,1,0,0,0,1,0
"1874","2024-02-04","W000828",2,2,0,0,0,2,0
"1875","2024-02-05","C001051",1,1,0,0,0,1,0
"1876","2024-02-05","C001116",2,2,0,0,0,2,0
"1877","2024-02-05","F000471",2,2,0,0,0,2,0
"1878","2024-02-05","G000577",1,0,0,0,1,0,0
"1879","2024-02-05","G000590",1,1,0,0,0,1,0
"1880","2024-02-05","G000593",1,1,0,0,0,1,0
"1881","2024-02-05","K000399",1,1,0,0,0,1,0
"1882","2024-02-05","L000601",2,1,1,0,2,0,0
"1883","2024-02-05","M001211",2,1,0,0,0,2,0
"1884","2024-02-05","O000086",1,1,0,0,0,1,0
"1885","2024-02-05","W000806",1,1,0,0,0,1,0
"1886","2024-02-05","W000812",2,0,0,0,0,2,0
"1887","2024-02-06","C000059",7,5,0,0,7,0,0
"1888","2024-02-06","C001068",1,0,0,0,1,0,0
"1889","2024-02-06","D000216",4,2,0,0,4,0,0
"1890","2024-02-06","D000600",3,1,0,0,3,0,0
"1891","2024-02-06","F000462",2,2,0,0,2,0,0
"1892","2024-02-06","G000377",1,1,0,0,1,0,0
"1893","2024-02-06","G000553",3,3,0,0,3,0,0
"1894","2024-02-06","H000874",1,1,0,0,1,0,0
"1895","2024-02-06","H001047",1,0,0,0,1,0,0
"1896","2024-02-06","K000009",6,0,0,0,6,0,0
"1897","2024-02-06","K000389",2,1,0,0,2,0,0
"1898","2024-02-06","L000578",2,1,0,0,2,0,0
"1899","2024-02-06","L000599",2,0,0,0,2,0,0
"1900","2024-02-06","L000601",3,1,0,0,3,0,0
"1901","2024-02-06","M001143",4,1,0,0,4,0,0
"1902","2024-02-06","M001210",2,2,0,0,2,0,0
"1903","2024-02-06","O000172",1,0,0,0,1,0,0
"1904","2024-02-06","R000395",2,1,0,0,2,0,0
"1905","2024-02-06","R000603",3,1,0,0,3,0,0
"1906","2024-02-06","R000612",2,1,0,0,2,0,0
"1907","2024-02-06","R000614",10,3,1,0,10,0,0
"1908","2024-02-06","S001148",2,1,0,0,2,0,0
"1909","2024-02-06","S001190",2,1,0,0,2,0,0
"1910","2024-02-06","T000481",2,0,0,0,2,0,0
"1911","2024-02-06","W000797",2,1,0,0,2,0,0
"1912","2024-02-06","W000809",2,0,0,0,2,0,0
"1913","2024-02-07","A000148",2,0,1,0,0,2,0
"1914","2024-02-07","B001300",1,1,0,0,0,0,1
"1915","2024-02-07","C001067",1,1,0,0,0,0,1
"1916","2024-02-07","G000576",2,0,0,0,2,0,0
"1917","2024-02-07","G000591",1,0,0,0,0,1,0
"1918","2024-02-07","S000522",2,1,0,0,0,0,2
"1919","2024-02-09","B000668",2,2,0,0,0,2,0
"1920","2024-02-09","B001299",3,1,0,0,0,3,0
"1921","2024-02-09","B001302",5,5,0,0,0,5,0
"1922","2024-02-09","C001068",6,5,0,0,0,3,3
"1923","2024-02-09","D000615",1,0,0,0,0,1,0
"1924","2024-02-09","E000215",3,3,2,0,0,3,0
"1925","2024-02-09","H001091",1,0,0,0,0,1,0
"1926","2024-02-09","K000394",2,1,0,0,0,2,0
"1927","2024-02-09","L000583",1,1,0,0,0,1,0
"1928","2024-02-09","L000595",2,2,0,0,0,2,0
"1929","2024-02-09","L000599",2,2,1,0,0,2,0
"1930","2024-02-09","M000194",3,3,0,0,0,3,0
"1931","2024-02-09","M001143",1,1,0,0,0,1,0
"1932","2024-02-09","M001222",1,1,0,0,0,1,0
"1933","2024-02-09","P000616",4,2,1,0,0,4,0
"1934","2024-02-09","S001135",1,0,1,0,0,1,0
"1935","2024-02-09","S001176",1,1,0,0,0,1,0
"1936","2024-02-09","S001177",1,1,1,0,0,1,0
"1937","2024-02-09","S001223",2,1,0,0,0,2,0
"1938","2024-02-09","T000165",2,1,0,0,0,2,0
"1939","2024-02-09","W000809",1,1,1,0,0,1,0
"1940","2024-02-09","W000814",4,3,0,0,0,4,0
"1941","2024-02-10","B001311",1,1,0,0,0,1,0
"1942","2024-02-10","C000059",4,3,1,0,0,4,0
"1943","2024-02-10","J000307",2,0,0,0,0,2,0
